"Version Date","Id","Area","Keyw","Element","Eng Name","L effm","Aperturem","Anglerad","K11/m^2","K21/m^3","Tiltrad","E1rad","E2rad","H1m","H2m","EnergyGeV","SumLm","X Coorm","Y Coorm","Z Coorm","X Anglerad","Y Anglerad","Z Anglerad","Rf Frequency (MHz)","Rf Amplitude (MeV)","Rf Phase (deg)","Rf Gradient (MeV/m)","Rf Power Fraction","Z Length (m)","Fringe Field Integral","Integrated Field BL (kG-m)","Field B (T)","Integrated Field Grad GL (kG)","Field Gradient G (T/m)","Xal Scale Name","Xal Scale Value","Xal Polarity","Magnet X Coor (m)","Magnet Y Coor (m)","Magnet Z Coor (m)","Magnet X Angle (rad)","Magnet Y Angle (rad)","Magnet Z Angle (rad)","Solenoid Strength KS (1/m)","Undulator Period Length (m)","Undulator Strength K","X Size (m)","Y Size (m)","Section","Dist From Section Start (m)","Xal Keyword","S Display"
"22-JAN-21","3017","UNDS","USEG","PSSXH26","PHASE SHIFTER",".0825","","","","","","","","","","4","3621.463463","3611.319533","1.25","1.73457","0","-.004669","0","","","","","","","","","","","","","","","","","","","","","",".075","5.916642273767","","","SXRSTART TO BYD1B","3.735","USEG","3611.319533"
"22-JAN-21","3018","UNDS","MARK","MPHS.26","","0","","","","","","","","","","4","3621.463463","3611.319533","1.25","1.73457","0","-.004669","0","","","","","","","","","","","","","","","","","","","","","","","","","","SXRSTART TO BYD1B","3.735","MARK","3611.319533"
"22-JAN-21","3021","UNDS","MARK","VVSXU26","","0","","","","","","","","","","4","3621.633088","3611.489156","1.25","1.735362","0","-.004669","0","","","","","","","","","","","","","","","","","","","","","","","","","","SXRSTART TO BYD1B","3.904625","MARK","3611.489156"
"22-JAN-21","3023","UNDS","QUAD","QSXH26","0.433Q3.1",".084",".011","","2.676718375","","0","","","","","4","3621.758463","3611.614529","1.25","1.735948","0","-.004669","0","","","","","","","","","","29.9999997552","-35.714285422857","KG2T_GDL2G","1.190476190476","-1","","","","","","","","","","","","SXRSTART TO BYD1B","4.03","QUAD","3611.614529"
"22-JAN-21","3024","UNDS","XCOR","XCSX26","TYPE-U","0","","","","","","","","","","4","3621.758463","3611.614529","1.25","1.735948","0","-.004669","0","","","","","","","","","","","","","","","","","","","","","","","","","","SXRSTART TO BYD1B","4.03","XCOR","3611.614529"
"22-JAN-21","3025","UNDS","MARK","MUQS.26","","0","","","","","","","","","","4","3621.758463","3611.614529","1.25","1.735948","0","-.004669","0","","","","","","","","","","","","","","","","","","","","","","","","","","SXRSTART TO BYD1B","4.03","MARK","3611.614529"
"22-JAN-21","3026","UNDS","YCOR","YCSX26","TYPE-U","0","","","","","","","","","","4","3621.758463","3611.614529","1.25","1.735948","0","-.004669","0","","","","","","","","","","","","","","","","","","","","","","","","","","SXRSTART TO BYD1B","4.03","YCOR","3611.614529"
"22-JAN-21","3029","UNDS","BPM","RFBSX26","CAVITYX-1",".05","","","","","","","","","","4","3621.888463","3611.744528","1.25","1.736555","0","-.004669","0","","","","","","","","","","","","","","","","","","","","","","","","","","SXRSTART TO BYD1B","4.16","BPM","3611.744528"
"22-JAN-21","3032","UNDS","MARK","MBLMS27","","0","","","","","","","","","","4","3622.228463","3612.084524","1.25","1.738142","0","-.004669","0","","","","","","","","","","","","","","","","","","","","","","","","","","SXRSTART TO BYD1B","4.5","MARK","3612.084524"
"22-JAN-21","3035","UNDS","USEG","UMASXH27","VGHPU","3.393","","","","","","","","","","4","3623.958463","3613.814505","1.25","1.746218","0","-.004669","0","","","","","","","","","","","","","","","","","","","","","",".039","5","","","SXRSTART TO BYD1B","6.23","USEG","3613.814505"
"22-JAN-21","3037","UNDS","EFC","YCSU27","TYPE-V","0","","","","","","","","","","4","3623.958463","3613.814505","1.25","1.746218","0","-.004669","0","","","","","","","","","","","","","","","","","","","","","","","","","","SXRSTART TO BYD1B","6.23","INST","3613.814505"
"22-JAN-21","3036","UNDS","EFC","XCSU27","TYPE-V","0","","","","","","","","","","4","3623.958463","3613.814505","1.25","1.746218","0","-.004669","0","","","","","","","","","","","","","","","","","","","","","","","","","","SXRSTART TO BYD1B","6.23","INST","3613.814505"
"22-JAN-21","3042","UNDS","MARK","MPHS.27","","0","","","","","","","","","","4","3625.863463","3615.719485","1.25","1.755112","0","-.004669","0","","","","","","","","","","","","","","","","","","","","","","","","","","SXRSTART TO BYD1B","8.135","MARK","3615.719485"
"22-JAN-21","3041","UNDS","USEG","PSSXH27","PHASE SHIFTER",".0825","","","","","","","","","","4","3625.863463","3615.719485","1.25","1.755112","0","-.004669","0","","","","","","","","","","","","","","","","","","","","","",".075","5.916642273767","","","SXRSTART TO BYD1B","8.135","USEG","3615.719485"
"22-JAN-21","3046","UNDS","QUAD","QSXH27","0.433Q3.1",".084",".011","","-2.676718375","","0","","","","","4","3626.158463","3616.014482","1.25","1.756489","0","-.004669","0","","","","","","","","","","-29.9999997552","35.714285422857","KG2T_GDL2G","1.190476190476","1","","","","","","","","","","","","SXRSTART TO BYD1B","8.43","QUAD","3616.014482"
"22-JAN-21","3047","UNDS","XCOR","XCSX27","TYPE-U","0","","","","","","","","","","4","3626.158463","3616.014482","1.25","1.756489","0","-.004669","0","","","","","","","","","","","","","","","","","","","","","","","","","","SXRSTART TO BYD1B","8.43","XCOR","3616.014482"
"22-JAN-21","3048","UNDS","MARK","MUQS.27","","0","","","","","","","","","","4","3626.158463","3616.014482","1.25","1.756489","0","-.004669","0","","","","","","","","","","","","","","","","","","","","","","","","","","SXRSTART TO BYD1B","8.43","MARK","3616.014482"
"22-JAN-21","3049","UNDS","YCOR","YCSX27","TYPE-U","0","","","","","","","","","","4","3626.158463","3616.014482","1.25","1.756489","0","-.004669","0","","","","","","","","","","","","","","","","","","","","","","","","","","SXRSTART TO BYD1B","8.43","YCOR","3616.014482"
"22-JAN-21","3052","UNDS","BPM","RFBSX27","CAVITYX-1",".05","","","","","","","","","","4","3626.288463","3616.14448","1.25","1.757096","0","-.004669","0","","","","","","","","","","","","","","","","","","","","","","","","","","SXRSTART TO BYD1B","8.56","BPM","3616.14448"
"22-JAN-21","3055","UNDS","MARK","MBLMS28","","0","","","","","","","","","","4","3626.628463","3616.484476","1.25","1.758683","0","-.004669","0","","","","","","","","","","","","","","","","","","","","","","","","","","SXRSTART TO BYD1B","8.9","MARK","3616.484476"
"22-JAN-21","3058","UNDS","USEG","UMASXH28","VGHPU","3.393","","","","","","","","","","4","3628.358463","3618.214458","1.25","1.76676","0","-.004669","0","","","","","","","","","","","","","","","","","","","","","",".039","5","","","SXRSTART TO BYD1B","10.63","USEG","3618.214458"
"22-JAN-21","3060","UNDS","EFC","YCSU28","TYPE-V","0","","","","","","","","","","4","3628.358463","3618.214458","1.25","1.76676","0","-.004669","0","","","","","","","","","","","","","","","","","","","","","","","","","","SXRSTART TO BYD1B","10.63","INST","3618.214458"
"22-JAN-21","3059","UNDS","EFC","XCSU28","TYPE-V","0","","","","","","","","","","4","3628.358463","3618.214458","1.25","1.76676","0","-.004669","0","","","","","","","","","","","","","","","","","","","","","","","","","","SXRSTART TO BYD1B","10.63","INST","3618.214458"
"22-JAN-21","3064","UNDS","USEG","PSSXH28","PHASE SHIFTER",".0825","","","","","","","","","","4","3630.263463","3620.119437","1.25","1.775653","0","-.004669","0","","","","","","","","","","","","","","","","","","","","","",".075","5.916642273767","","","SXRSTART TO BYD1B","12.535","USEG","3620.119437"
"22-JAN-21","3065","UNDS","MARK","MPHS.28","","0","","","","","","","","","","4","3630.263463","3620.119437","1.25","1.775653","0","-.004669","0","","","","","","","","","","","","","","","","","","","","","","","","","","SXRSTART TO BYD1B","12.535","MARK","3620.119437"
"22-JAN-21","3069","UNDS","QUAD","QSXH28","0.433Q3.1",".084",".011","","2.676718375","","0","","","","","4","3630.558463","3620.414434","1.25","1.77703","0","-.004669","0","","","","","","","","","","29.9999997552","-35.714285422857","KG2T_GDL2G","1.190476190476","-1","","","","","","","","","","","","SXRSTART TO BYD1B","12.83","QUAD","3620.414434"
"22-JAN-21","3070","UNDS","XCOR","XCSX28","TYPE-U","0","","","","","","","","","","4","3630.558463","3620.414434","1.25","1.77703","0","-.004669","0","","","","","","","","","","","","","","","","","","","","","","","","","","SXRSTART TO BYD1B","12.83","XCOR","3620.414434"
"22-JAN-21","3071","UNDS","MARK","MUQS.28","","0","","","","","","","","","","4","3630.558463","3620.414434","1.25","1.77703","0","-.004669","0","","","","","","","","","","","","","","","","","","","","","","","","","","SXRSTART TO BYD1B","12.83","MARK","3620.414434"
"22-JAN-21","3072","UNDS","YCOR","YCSX28","TYPE-U","0","","","","","","","","","","4","3630.558463","3620.414434","1.25","1.77703","0","-.004669","0","","","","","","","","","","","","","","","","","","","","","","","","","","SXRSTART TO BYD1B","12.83","YCOR","3620.414434"
"22-JAN-21","3075","UNDS","BPM","RFBSX28","CAVITYX-1",".05","","","","","","","","","","4","3630.688463","3620.544432","1.25","1.777637","0","-.004669","0","","","","","","","","","","","","","","","","","","","","","","","","","","SXRSTART TO BYD1B","12.96","BPM","3620.544432"
"22-JAN-21","3078","UNDS","MARK","MBLMS29","","0","","","","","","","","","","4","3631.028463","3620.884428","1.25","1.779225","0","-.004669","0","","","","","","","","","","","","","","","","","","","","","","","","","","SXRSTART TO BYD1B","13.3","MARK","3620.884428"
"22-JAN-21","3081","UNDS","USEG","UMASXH29","VGHPU","3.393","","","","","","","","","","4","3632.758463","3622.61441","1.25","1.787301","0","-.004669","0","","","","","","","","","","","","","","","","","","","","","",".039","5","","","SXRSTART TO BYD1B","15.03","USEG","3622.61441"
"22-JAN-21","3083","UNDS","EFC","YCSU29","TYPE-V","0","","","","","","","","","","4","3632.758463","3622.61441","1.25","1.787301","0","-.004669","0","","","","","","","","","","","","","","","","","","","","","","","","","","SXRSTART TO BYD1B","15.03","INST","3622.61441"
"22-JAN-21","3082","UNDS","EFC","XCSU29","TYPE-V","0","","","","","","","","","","4","3632.758463","3622.61441","1.25","1.787301","0","-.004669","0","","","","","","","","","","","","","","","","","","","","","","","","","","SXRSTART TO BYD1B","15.03","INST","3622.61441"
"22-JAN-21","3087","UNDS","USEG","PSSXH29","PHASE SHIFTER",".0825","","","","","","","","","","4","3634.663463","3624.519389","1.25","1.796195","0","-.004669","0","","","","","","","","","","","","","","","","","","","","","",".075","5.916642273767","","","SXRSTART TO BYD1B","16.935","USEG","3624.519389"
"22-JAN-21","3088","UNDS","MARK","MPHS.29","","0","","","","","","","","","","4","3634.663463","3624.519389","1.25","1.796195","0","-.004669","0","","","","","","","","","","","","","","","","","","","","","","","","","","SXRSTART TO BYD1B","16.935","MARK","3624.519389"
"22-JAN-21","3094","UNDS","MARK","MUQS.29","","0","","","","","","","","","","4","3634.958463","3624.814386","1.25","1.797572","0","-.004669","0","","","","","","","","","","","","","","","","","","","","","","","","","","SXRSTART TO BYD1B","17.23","MARK","3624.814386"
"22-JAN-21","3093","UNDS","XCOR","XCSX29","TYPE-U","0","","","","","","","","","","4","3634.958463","3624.814386","1.25","1.797572","0","-.004669","0","","","","","","","","","","","","","","","","","","","","","","","","","","SXRSTART TO BYD1B","17.23","XCOR","3624.814386"
"22-JAN-21","3095","UNDS","YCOR","YCSX29","TYPE-U","0","","","","","","","","","","4","3634.958463","3624.814386","1.25","1.797572","0","-.004669","0","","","","","","","","","","","","","","","","","","","","","","","","","","SXRSTART TO BYD1B","17.23","YCOR","3624.814386"
"22-JAN-21","3092","UNDS","QUAD","QSXH29","0.433Q3.1",".084",".011","","-2.676718375","","0","","","","","4","3634.958463","3624.814386","1.25","1.797572","0","-.004669","0","","","","","","","","","","-29.9999997552","35.714285422857","KG2T_GDL2G","1.190476190476","1","","","","","","","","","","","","SXRSTART TO BYD1B","17.23","QUAD","3624.814386"
"22-JAN-21","3098","UNDS","BPM","RFBSX29","CAVITYX-1",".05","","","","","","","","","","4","3635.088463","3624.944384","1.25","1.798179","0","-.004669","0","","","","","","","","","","","","","","","","","","","","","","","","","","SXRSTART TO BYD1B","17.36","BPM","3624.944384"
"22-JAN-21","3101","UNDS","MARK","MBLMS30","","0","","","","","","","","","","4","3635.428463","3625.28438","1.25","1.799766","0","-.004669","0","","","","","","","","","","","","","","","","","","","","","","","","","","SXRSTART TO BYD1B","17.7","MARK","3625.28438"
"22-JAN-21","3104","UNDS","USEG","UMASXH30","VGHPU","3.393","","","","","","","","","","4","3637.158463","3627.014362","1.25","1.807842","0","-.004669","0","","","","","","","","","","","","","","","","","","","","","",".039","5","","","SXRSTART TO BYD1B","19.43","USEG","3627.014362"
"22-JAN-21","3106","UNDS","EFC","YCSU30","TYPE-V","0","","","","","","","","","","4","3637.158463","3627.014362","1.25","1.807842","0","-.004669","0","","","","","","","","","","","","","","","","","","","","","","","","","","SXRSTART TO BYD1B","19.43","INST","3627.014362"
"22-JAN-21","3105","UNDS","EFC","XCSU30","TYPE-V","0","","","","","","","","","","4","3637.158463","3627.014362","1.25","1.807842","0","-.004669","0","","","","","","","","","","","","","","","","","","","","","","","","","","SXRSTART TO BYD1B","19.43","INST","3627.014362"
"22-JAN-21","3110","UNDS","USEG","PSSXH30","PHASE SHIFTER",".0825","","","","","","","","","","4","3639.063463","3628.919341","1.25","1.816736","0","-.004669","0","","","","","","","","","","","","","","","","","","","","","",".075","5.916642273767","","","SXRSTART TO BYD1B","21.335","USEG","3628.919341"
"22-JAN-21","3111","UNDS","MARK","MPHS.30","","0","","","","","","","","","","4","3639.063463","3628.919341","1.25","1.816736","0","-.004669","0","","","","","","","","","","","","","","","","","","","","","","","","","","SXRSTART TO BYD1B","21.335","MARK","3628.919341"
"22-JAN-21","3115","UNDS","QUAD","QSXH30","0.433Q3.1",".084",".011","","2.676718375","","0","","","","","4","3639.358463","3629.214338","1.25","1.818113","0","-.004669","0","","","","","","","","","","29.9999997552","-35.714285422857","KG2T_GDL2G","1.190476190476","-1","","","","","","","","","","","","SXRSTART TO BYD1B","21.63","QUAD","3629.214338"
"22-JAN-21","3116","UNDS","XCOR","XCSX30","TYPE-U","0","","","","","","","","","","4","3639.358463","3629.214338","1.25","1.818113","0","-.004669","0","","","","","","","","","","","","","","","","","","","","","","","","","","SXRSTART TO BYD1B","21.63","XCOR","3629.214338"
"22-JAN-21","3118","UNDS","YCOR","YCSX30","TYPE-U","0","","","","","","","","","","4","3639.358463","3629.214338","1.25","1.818113","0","-.004669","0","","","","","","","","","","","","","","","","","","","","","","","","","","SXRSTART TO BYD1B","21.63","YCOR","3629.214338"
"22-JAN-21","3117","UNDS","MARK","MUQS.30","","0","","","","","","","","","","4","3639.358463","3629.214338","1.25","1.818113","0","-.004669","0","","","","","","","","","","","","","","","","","","","","","","","","","","SXRSTART TO BYD1B","21.63","MARK","3629.214338"
"22-JAN-21","3121","UNDS","BPM","RFBSX30","CAVITYX-1",".05","","","","","","","","","","4","3639.488463","3629.344337","1.25","1.81872","0","-.004669","0","","","","","","","","","","","","","","","","","","","","","","","","","","SXRSTART TO BYD1B","21.76","BPM","3629.3443365"
"22-JAN-21","3124","UNDS","MARK","MBLMS31","","0","","","","","","","","","","4","3639.828463","3629.684333","1.25","1.820307","0","-.004669","0","","","","","","","","","","","","","","","","","","","","","","","","","","SXRSTART TO BYD1B","22.1","MARK","3629.684333"
"22-JAN-21","3127","UNDS","USEG","UMASXH31","VGHPU","3.393","","","","","","","","","","4","3641.558463","3631.414314","1.25","1.828384","0","-.004669","0","","","","","","","","","","","","","","","","","","","","","",".039","5","","","SXRSTART TO BYD1B","23.83","USEG","3631.414314"
"22-JAN-21","3129","UNDS","EFC","YCSU31","TYPE-V","0","","","","","","","","","","4","3641.558463","3631.414314","1.25","1.828384","0","-.004669","0","","","","","","","","","","","","","","","","","","","","","","","","","","SXRSTART TO BYD1B","23.83","INST","3631.414314"
"22-JAN-21","3128","UNDS","EFC","XCSU31","TYPE-V","0","","","","","","","","","","4","3641.558463","3631.414314","1.25","1.828384","0","-.004669","0","","","","","","","","","","","","","","","","","","","","","","","","","","SXRSTART TO BYD1B","23.83","INST","3631.414314"
"22-JAN-21","3133","UNDS","USEG","PSSXH31","PHASE SHIFTER",".0825","","","","","","","","","","4","3643.463463","3633.319293","1.25","1.837277","0","-.004669","0","","","","","","","","","","","","","","","","","","","","","",".075","5.916642273767","","","SXRSTART TO BYD1B","25.735","USEG","3633.319293"
"22-JAN-21","3134","UNDS","MARK","MPHS.31","","0","","","","","","","","","","4","3643.463463","3633.319293","1.25","1.837277","0","-.004669","0","","","","","","","","","","","","","","","","","","","","","","","","","","SXRSTART TO BYD1B","25.735","MARK","3633.319293"
"22-JAN-21","3138","UNDS","QUAD","QSXH31","0.433Q3.1",".084",".011","","-2.676718375","","0","","","","","4","3643.758463","3633.61429","1.25","1.838655","0","-.004669","0","","","","","","","","","","-29.9999997552","35.714285422857","KG2T_GDL2G","1.190476190476","1","","","","","","","","","","","","SXRSTART TO BYD1B","26.03","QUAD","3633.61429"
